country_name,Year,GDP,Life_Expectancy,Population,Annual_CO2_emissions,Mortality_Rate,Tourism,Terrorism,﻿Nuclear_percent,Renewables_percent,Homicide_Rate,Urban_population,Rural_population,Depression_percent
Denmark,2003,3.03E+11,77.14390244,5386968,60626347,0.5313,21119000,0,0,8.694,44.25587295,4601394,789180,4.063507829
Denmark,2004,3.11E+11,77.49268293,5402754,55076073,0.5131,22054000,0,0,10.781,37.39581307,4624434,780089,4.019803311
Denmark,2005,3.19E+11,77.84390244,5421701,51506467,0.4933,26927000,0,0,11.447,42.36042882,4652908,766524,3.983236076
Denmark,2006,3.31E+11,78.09512195,5444293,59428761,0.4733,26936000,0,0,9.678,36.74171758,4681382,755890,3.952828252
Denmark,2007,3.34E+11,78.19512195,5469920,54656001,0.4552,27138000,0,0,11.368,37.23481511,4712839,748599,3.929574126
Denmark,2008,3.32E+11,78.44634146,5497731,51219830,0.4402,26870000,0,0,11.504,35.7693391,4751268,742353,3.911470239
Denmark,2009,3.16E+11,78.59756098,5526389,48816007,0.4285,26571000,0,0,12.123,33.86764337,4785983,737112,3.899650084
Denmark,2010,3.22E+11,79.1,5554849,49170504,0.42,26730000,0,0,14.173,29.76800473,4815111,732572,3.891962649
Denmark,2011,3.26E+11,79.8,5582980,44215177,0.4138,25811000,0,0,17.035,29.29216898,4844002,726570,3.891366197
Denmark,2012,3.27E+11,80.05121951,5610909,39840159,0.4084,26402000,0,0,19.16,19.7262443,4872608,718964,3.89396781
Denmark,2013,3.30E+11,80.3,5638152,41745896,0.4027,26516000,0,0,19.62,18.70835125,4901386,713546,3.898918409
Denmark,2014,3.35E+11,80.7,5664199,37543417,0.3961,28070000,0,0,22.746,23.99336003,4932961,710514,3.902340423
Denmark,2015,3.43E+11,80.70243902,5688695,35203694,0.3883,28209000,2,0,24.696,22.89671908,4974525,708958,3.902398513
Denmark,2016,3.54E+11,80.85365854,5711346,37011386,0.3792,28692000,1,0,23.695,22.9704108,5020143,707867,3.886434461
Denmark,2017,3.64E+11,81.10243902,5732277,34743087,0.3692,30736000,0,0,27.821,23.14993865,5059173,705807,3.873746177
Denmark,2018,3.72E+11,80.95365854,5752131,34672351,0.3589,30801000,0,0,26.718,23.47780986,5091100,702536,3.864317431
Denmark,2019,3.83E+11,81.20243902,5771877,30897261,0.3483,32903000,0,0,30.163,23.86844242,5116342,698080,3.850945406
Ecuador,1995,44017726512,70.972,11455205,22686239,4.6019,440000,4,0,15.268,1440.06723,6617214,4837991,3.38444381
Ecuador,1996,44780002397,71.348,11703169,24024921,4.36,494000,2,0,16.503,1568.209697,6820256,4882913,3.392803239
Ecuador,1997,46718020342,71.716,11951457,18206447,4.1264,529000,1,0,15.247,1660.463997,7025664,4925793,3.408178489
Ecuador,1998,48244078213,72.075,12198449,22313483,3.9014,511000,0,0,15.102,1793.561962,7232582,4965867,3.424456816
Ecuador,1999,45957605226,72.425,12442109,21364414,3.6854,518000,0,0,18.301,1871.318215,7439883,5002226,3.440899993
Ecuador,2000,46459371078,72.761,12681123,20562217,3.4802,627000,0,0,20.577,1949.151931,7646590,5034533,3.450006661
Ecuador,2001,48325007475,73.078,12914660,22940109,3.2878,641000,0,0,18.726,2058.444373,7851984,5062676,3.460064172
Ecuador,2002,50304775101,73.371,13143465,24753207,3.1098,683000,0,0,20.078,2237.30069,8033023,5110442,3.47631384
Ecuador,2003,51674512422,73.641,13369678,26746806,2.9465,761000,0,0,18.726,2383.440037,8197752,5171926,3.494224933
Ecuador,2004,55917517446,73.887,13596390,28785670,2.7973,819000,0,0,17.804,2527.121017,8363683,5232707,3.511631223
Ecuador,2005,58876285669,74.112,13825839,29969504,2.6601,860000,0,0,15.73,2678.190798,8532064,5293775,3.520677315
Ecuador,2006,61468918472,74.319,14059379,28894631,2.532,841000,0,0,15.394,2738.505405,8703740,5355639,3.523110687
Ecuador,2007,62815127109,74.514,14296554,33685516,2.4103,937000,0,0,18.55,2764.785116,8878732,5417822,3.522276241
Ecuador,2008,66808366776,74.705,14535740,29573062,2.2934,1005000,0,0,21.545,2786.444464,9055766,5479974,3.521094072
Ecuador,2009,67186830557,74.895,14774412,32503201,2.1811,968000,0,0,17.949,2743.812607,9233269,5541143,3.520124405
Ecuador,2010,69555367000,75.089,15011114,34825608,2.075,1047000,0,0,15.077,2599.210265,9410467,5600647,3.519970962
Ecuador,2011,75028081292,75.289,15243885,37398376,1.9784,1141000,0,0,18.204,2355.719034,9580934,5662951,3.519483016
Ecuador,2012,79261137178,75.495,15474099,37154022,1.8938,1272000,0,0,18.82,2088.455627,9746825,5727274,3.520050987
Ecuador,2013,83181798259,75.707,15707473,39362341,1.8225,1364000,1,0,16.452,1841.179501,9915342,5792131,3.52118794
Ecuador,2014,86333447252,75.923,15951832,43206942,1.7635,1695000,0,0,16.333,1657.656453,10091288,5860544,3.52058942
Ecuador,2015,86418807383,76.143,16212022,40759423,1.7147,1676000,0,0,18.607,1517.425562,10278098,5933924,3.520620592
Ecuador,2016,85358980970,76.365,16491116,39504033,1.6731,1569000,1,0,22.434,1424.149401,10477466,6013650,3.520579074
Ecuador,2017,87380611574,76.584,16785356,39275993,1.6347,1806000,0,0,27.008,1404.73047,10687236,6098120,3.520409036
Ecuador,2018,88507202750,76.8,17084359,37919441,1.5965,2535000,0,0,26.149,1433.614307,10903409,6180950,3.518299484
Ecuador,2019,88517916638,77.01,17373657,36757720,1.5567,2108000,0,0,30.387,1487.279896,11116708,6256949,3.510452431
Egypt,1995,1.03E+11,66.779,62334025,94890392,6.3571,3133000,134,0,7.134,155.0627651,26687689,35646336,3.978589787
Egypt,1996,1.09E+11,67.249,63601632,93568654,5.7744,3896000,97,0,6.947,156.3931342,27145813,36455819,3.966005103
Egypt,1997,1.15E+11,67.68,64892269,107512839,5.2445,3961000,165,0,6.835,162.1040663,27681744,37210525,3.934478297
Egypt,1998,1.21E+11,68.051,66200259,121465771,4.7975,3454000,9,0,6.75,168.6680774,28270159,37930100,3.896263974
Egypt,1999,1.28E+11,68.357,67515591,124496184,4.4407,4797000,1,0,7.006,172.4299251,28862915,38652676,3.865424267
Egypt,2000,1.36E+11,68.602,68831561,140349710,4.1703,5506000,0,0,7.005,178.7539854,29457843,39373718,3.853113121
Egypt,2001,1.41E+11,68.796,70152662,124293719,3.9699,4648000,0,0,6.762,192.9609333,30055505,40097157,3.858219139
Egypt,2002,1.45E+11,68.961,71485044,125782381,3.8093,5192000,0,0,6.442,212.9774521,30659221,40825823,3.863313552
Egypt,2003,1.49E+11,69.116,72826102,146462658,3.6629,6044000,0,0,5.619,234.3350068,31267887,41558215,3.870398782
Egypt,2004,1.55E+11,69.271,74172073,149143319,3.519,8104000,37,0,5.379,256.1381711,31879899,42292174,3.875348112
Egypt,2005,1.62E+11,69.434,75523576,165043688,3.3707,8608000,92,0,5.024,279.0967765,32495529,43028047,3.880661978
Egypt,2006,1.73E+11,69.608,76873670,176019064,3.218,9083000,19,0,4.842,308.4304327,33111796,43761874,3.881448323
Egypt,2007,1.86E+11,69.788,78232124,185907328,3.0692,11091000,0,0,5.05,337.1473922,33700834,44531290,3.878692892
Egypt,2008,1.99E+11,69.971,79636081,194763997,2.9299,12835000,0,0,5.073,367.4680173,34289704,45346377,3.879089758
Egypt,2009,2.08E+11,70.159,81134789,203169672,2.8,12536000,1,0,4.482,392.4218206,34919602,46215187,3.878710383
Egypt,2010,2.19E+11,70.349,82761244,200841483,2.6789,14731000,0,0,4.114,393.3451988,35603060,47158184,3.882034597
Egypt,2011,2.23E+11,70.543,84529251,213026647,2.5661,9845000,28,0,4.122,417.9561778,36347578,48181673,3.903837889
Egypt,2012,2.28E+11,70.736,86422240,208718329,2.4609,11532000,44,0,3.935,464.8287387,37114895,49307345,3.953889491
Egypt,2013,2.33E+11,70.928,88404652,206949168,2.3624,9464000,243,0,3.932,520.5616698,37919407,50485245,4.012694042
Egypt,2014,2.40E+11,71.117,90424668,221668030,2.2698,9878000,343,0,3.897,441.1255587,38737024,51687644,4.063289552
Egypt,2015,2.50E+11,71.302,92442549,219167386,2.1829,9328000,829,0,4.004,392.6948741,39551545,52891004,4.087791054
Egypt,2016,2.61E+11,71.482,94447071,234122634,2.1012,5399000,609,0,3.906,387.1402173,40359122,54087949,4.09169389
Egypt,2017,2.72E+11,71.656,96442590,250604761,2.0249,8292000,877,0,3.707,381.9225389,41185808,55256782,4.094893834
Egypt,2018,2.86E+11,71.825,98423602,227721467,1.9537,11346000,0,0,3.861,377.5533066,42030815,56392787,4.106666966
Egypt,2019,3.02E+11,71.99,100388076,225881552,1.887,13026000,0,0,4.556,373.8800252,42895825,57492251,4.127790392
Estonia,1995,10352765571,67.54390244,1433026,18212950,1.7636,2111000,0,0,0.028,258.9918932,1009954,426680,4.931793581
Estonia,1996,10863775834,69.61219512,1417741,19134482,1.6599,2444000,1,0,0.022,211.6641199,992487,423107,4.934305145
Estonia,1997,12281121800,69.8097561,1409678,18645053,1.5474,2618000,0,0,0.036,181.3246948,978597,420938,4.94074182
Estonia,1998,12812931152,69.35853659,1406350,16916908,1.4299,2909000,0,0,0.058,188.8886312,966608,419548,4.948033108
Estonia,1999,12761238463,70.06341463,1403784,15911694,1.311,3181000,0,0,0.084,163.543117,966817,423427,4.945301001
Estonia,2000,14050955939,70.41707317,1399111,15485187,1.1943,3310000,0,0,0.093,146.997628,969061,427924,4.932090719
Estonia,2001,14891146994,70.25853659,1391739,15866332,1.0833,3230000,1,0,0.089,151.290244,961159,426956,4.888336215
Estonia,2002,15904101308,70.90487805,1382737,15348893,0.9802,3253000,0,0,0.169,122.2821928,953352,425998,4.812463588
Estonia,2003,17107515225,71.31707317,1372904,17234693,0.8866,3378000,0,0,0.203,112.0414245,945646,425074,4.72104085
Estonia,2008,22402929269,73.77073171,1340067,17875386,0.5782,3828000,0,0,0.791,63.60259933,913914,423176,4.305759157
Estonia,2009,19169319540,74.82439024,1336140,14488945,0.5389,3834000,0,0,2.408,54.57589788,910446,424069,4.233326056
Estonia,2010,19685038567,75.42926829,1332103,18995251,0.5026,4369000,0,0,3.824,44.97867635,906655,424820,4.177780435
Estonia,2011,21146981732,76.22926829,1327701,19090904,0.4677,4907000,1,0,4.165,46.17119417,902194,425245,4.130183207
Estonia,2012,21804703138,76.32682927,1323163,17846305,0.4336,5007000,0,0,5.118,42.83003888,899089,423607,4.081482922
Estonia,2013,22098234722,77.14146341,1319068,19737857,0.4,5737000,0,0,4.071,38.47176124,897846,420151,4.039691641
Estonia,2014,22758380774,77.03414634,1316273,18885241,0.3667,5804000,0,0,4.659,32.21930641,897427,417118,4.003651127
Estonia,2015,23178247109,77.5902439,1315330,15859415,0.3347,5696000,0,0,5.512,29.33921465,899949,415458,3.983595544
Estonia,2016,23917127230,77.64146341,1316507,17567318,0.3054,5942000,0,0,5.436,28.5475657,902145,413645,3.976484104
Estonia,2017,25232367058,78.09268293,1319389,18788490,0.2803,6145000,0,0,7.853,31.82370821,905267,412117,3.974096285
Estonia,2018,26331353915,78.24390244,1322913,17944520,0.2604,6033000,0,0,5.771,32.58151833,910578,411399,3.978390444
Estonia,2019,27646985211,78.49756098,1325649,12380317,0.2457,6103000,877,0,7.296,32.88753733,916236,410662,3.991073209
Finland,1995,1.63E+11,76.4095122,5119012,58139983,0.5256,1779000,0,16.116,16.499,128.2950102,4135420,972370,5.201554025
Finland,1996,1.69E+11,76.69341463,5136984,64056529,0.5019,1724000,0,15.843,14.281,126.9536389,4162332,962241,5.221780557
Finland,1997,1.80E+11,76.87853659,5151740,62719213,0.4803,1832000,0,16.84,15.816,109.0702755,4187218,952617,5.279208972
Finland,1998,1.89E+11,77.09073171,5164236,59369603,0.4609,2644000,0,17.024,18.722,100.7803946,4210769,942729,5.3486188
Finland,1999,1.98E+11,77.29121951,5175921,58891935,0.4437,2454000,0,18.235,16.559,104.852719,4232899,932575,5.402898557
Finland,2000,2.09E+11,77.46585366,5187953,57038198,0.4285,2714000,0,17.711,18.144,103.6754281,4253964,922245,5.421924615
Finland,2001,2.15E+11,77.96585366,5200475,62536132,0.4152,2826000,0,17.434,16.243,98.80702318,4273258,914750,5.368830542
Finland,2002,2.18E+11,78.1195122,5213368,65059823,0.4029,2875000,0,16.79,14.71,89.97952002,4290649,909949,5.256973504
Finland,2003,2.23E+11,78.36829268,5227106,72657796,0.3913,2601000,0,15.87,13.09,79.22988655,4307931,905083,5.122657353
Finland,2004,2.32E+11,78.71463415,5242175,68960708,0.3798,2840000,0,15.904,17.682,85.74037077,4327463,900709,5.005064611
Finland,2005,2.38E+11,78.81707317,5258933,57047263,0.368,3140000,0,17.82,17.579,76.67822815,4349276,896820,4.943535703
Finland,2006,2.48E+11,79.21463415,5277490,68389147,0.3557,3375000,0,16.277,15.702,74.12494998,4372951,893317,4.940856422
Finland,2007,2.61E+11,79.26341463,5297741,66765402,0.3428,3519000,9,16.584,16.985,74.88301147,4398523,890197,4.961963787
Finland,2008,2.63E+11,79.56829268,5319452,58616619,0.3295,3583000,0,16.742,20.252,76.71340047,4426008,887391,4.994505477
Finland,2009,2.41E+11,79.7195122,5342266,55936521,0.3158,3423000,0,18.378,17.222,69.18447588,4454167,884704,5.018155845
Finland,2010,2.49E+11,79.87073171,5365784,64103398,0.302,3670000,0,16.266,17.453,66.11626194,4492880,870472,5.015277503
Finland,2011,2.56E+11,80.47073171,5390036,56666649,0.2883,4192000,0,17.666,18.786,61.41558267,4543014,845258,4.953885022
Finland,2012,2.52E+11,80.62682927,5414769,51229342,0.2751,4226000,0,17.973,22.666,50.65574038,4593267,820704,4.837949058
Finland,2013,2.50E+11,80.97560976,5438984,51728113,0.2627,2797000,0,18.242,20.228,51.6777426,4629925,809047,4.704082273
Finland,2014,2.49E+11,81.1804878,5461410,47644671,0.2512,2731000,0,18.802,22.241,52.23647295,4651843,809669,4.591957375
Finland,2015,2.50E+11,81.4804878,5481128,44126333,0.2407,2622000,0,18.581,25.632,48.23122771,4669930,809601,4.538697056
Finland,2016,2.57E+11,81.42926829,5497714,47229214,0.2312,2789000,0,17.986,23.812,44.37295091,4686120,809183,4.488460729
Finland,2017,2.65E+11,81.63170732,5511372,44652056,0.2224,3180000,2,17.898,25.597,46.23578939,4699884,808330,4.442601048
Finland,2018,2.69E+11,81.73414634,5522585,45848982,0.2142,3224000,0,17.067,25.598,46.80297655,4709266,806259,4.4772856
Finland,2019,2.72E+11,81.78536585,5532159,42546042,0.2065,3290000,0,18.618,26.148,46.90481435,4717991,803615,4.545650901
France,1996,2.05E+12,77.95365854,58012055,402402889,0.6358,148263000,18,37.396,6.534,559.8531506,44863819,14889276,4.564875311
France,1997,2.10E+12,78.30487805,58220657,395245277,0.6009,157551000,0,37.735,6.459,529.6445781,45123543,14841298,4.589714392
France,2004,2.50E+12,80.16341463,60697977,413148836,0.4894,190282000,0,38.735,5.651,366.5737727,48209409,14495492,4.417866571
France,2005,2.54E+12,80.16341463,61120128,415517543,0.4782,185829000,0,38.987,5.077,344.7619519,48730237,14449119,4.375256184
France,2006,2.60E+12,80.81219512,61508924,405761299,0.4669,193882000,1,38.952,5.655,342.5776183,49228312,14393064,4.373771227
France,2007,2.66E+12,81.11219512,61869229,395427663,0.4562,193319000,3,38.491,6.304,329.1963125,49690036,14326191,4.396585108
France,2008,2.67E+12,81.21463415,62209207,387991843,0.4469,193571000,0,38.121,7.27,331.8480227,50127509,14247470,4.431350152
France,2009,2.59E+12,81.41463415,62542883,368631190,0.4388,192369000,0,37.408,7.34,346.0781893,50547195,14159840,4.458395534
France,2010,2.64E+12,81.66341463,62879535,376575652,0.4314,189826000,0,37.763,7.824,325.9676006,50961405,14066100,4.463635876
France,2011,2.70E+12,82.11463415,63222229,353734944,0.4242,196595000,0,40.308,6.826,336.8394333,51373808,13968981,4.433023958
France,2012,2.71E+12,81.96829268,63564224,355931515,0.4167,197522000,8,38.579,8.576,328.6136816,51791148,13868666,4.372486572
France,2013,2.72E+12,82.2195122,63893521,357536915,0.4085,204410000,0,37.866,9.718,309.7740079,52228059,13770626,4.300213486
France,2014,2.75E+12,82.7195122,64193550,325885736,0.3995,206599000,1,40.512,9.715,286.2654675,52647802,13664265,4.23963039
France,2015,2.78E+12,82.32195122,64453194,329910376,0.3896,203302000,162,40.145,9.403,292.7465769,53009026,13539246,4.212206436
France,2016,2.81E+12,82.57317073,64667590,333578746,0.3792,203042000,95,37.394,10.243,272.8903076,53323902,13400202,4.21341988
France,2017,2.88E+12,82.57560976,64842513,336995589,0.3688,207274000,7,36.96,9.657,274.2667985,53654868,13263152,4.216599941
France,2018,2.93E+12,82.72439024,64990512,322371888,0.3588,211998000,0,37.511,11.256,280.3266341,53979477,13122453,4.219230938
Germany,1995,2.84E+12,76.42195122,81138653,938968408,0.6481,14847000,10,10.808,1.768,727.3023417,60378049,21300002,3.416385286
Germany,1996,2.86E+12,76.67317073,81323666,959151308,0.6189,15205000,1,10.972,1.573,692.248308,60725922,21188909,3.413868794
Germany,1997,2.92E+12,77.07317073,81399250,931324201,0.5939,15837000,0,11.717,1.688,633.1037628,60986289,21048482,3.41943925
Germany,1998,2.97E+12,77.47560976,81402671,923356691,0.5724,16511000,0,11.205,1.883,620.325912,61167004,20880191,3.426489322
Germany,1999,3.03E+12,77.72682927,81389935,895874334,0.5539,17116000,3,11.957,2.132,610.0788217,61376500,20723743,3.435118051
Germany,2000,3.12E+12,77.92682927,81400883,899852056,0.5377,18983000,1,11.854,2.802,537.1999106,61629857,20581651,3.445085711
Germany,2001,3.17E+12,78.32926829,81453894,916648522,0.5231,17861000,3,11.689,2.753,499.1826819,61902439,20447486,3.485814964
Germany,2002,3.16E+12,78.22926829,81535124,899971399,0.5097,17969000,0,11.325,3.279,514.0313387,62174878,20313617,3.566937293
Germany,2003,3.14E+12,78.3804878,81614371,901151903,0.4969,18399000,0,11.279,3.318,462.314887,62376854,20157322,3.659677363
Germany,2004,3.18E+12,78.6804878,81646474,887089127,0.4844,20137000,1,11.354,4.121,436.1832568,62529997,19986263,3.738797852
Germany,2005,3.20E+12,78.93170732,81602739,866697224,0.472,21500000,2,11.145,4.782,395.696894,62660267,19809155,3.774822599
Germany,2006,3.33E+12,79.13170732,81472235,878320430,0.4598,23569000,2,11.096,5.544,384.4520736,62753557,19622894,3.785680528
Germany,2007,3.42E+12,79.53414634,81277836,851624329,0.4481,24421000,1,9.675,7.022,364.9090485,62833410,19432962,3.804806393
Germany,2008,3.46E+12,79.73658537,81065751,854927145,0.4373,24884000,0,10.079,7.137,341.1493787,62875807,19234290,3.831156253
Germany,2009,3.26E+12,79.83658537,80899961,790294719,0.4273,24220000,0,9.688,7.705,344.8776076,62877220,19025087,3.850289343
Germany,2010,3.40E+12,79.98780488,80827001,832949108,0.4187,26875000,0,9.626,8.044,335.61603,62940432,18836498,3.85682738
Germany,2011,3.53E+12,80.43658537,80855629,809216919,0.4119,28374000,2,7.63,9.675,312.4664941,61940177,18334806,3.857165482
Germany,2012,3.54E+12,80.53902439,80972629,813984654,0.4069,30411000,0,6.899,10.901,285.8080913,62064608,18361215,3.859521181
Germany,2013,3.56E+12,80.4902439,81174373,831453838,0.4033,31545000,0,6.523,11.048,270.2656238,62242278,18403327,3.85722805
Germany,2014,3.64E+12,81.0902439,81450370,792587770,0.4003,32999000,0,6.759,12.221,269.5376756,62510392,18472108,3.859109916
Germany,2015,3.69E+12,80.64146341,81787411,795610215,0.3961,34970000,1,6.238,13.671,284.8242795,63062064,18624547,3.860640077
Germany,2016,3.78E+12,80.9902439,82193770,800686632,0.389,35555000,27,5.626,13.436,277.8135297,63592936,18755733,3.835541258
Germany,2017,3.87E+12,80.99268293,82658409,785882918,0.3779,37452000,1,4.983,14.958,282.1928061,63861626,18795376,3.795291928
Germany,2018,3.92E+12,80.89268293,83124413,754111607,0.3624,38881000,0,5.06,15.853,284.697544,64096118,18809664,3.755682549
Germany,2019,3.94E+12,80.94146341,83517046,711427809,0.343,39563000,2,5.093,17.485,287.5610777,64294010,18798952,3.701784303
Greece,1995,2.09E+11,77.58536585,10745502,86979098,0.8468,10712000,0,0,3.102,82.78217752,7617319,2944834,5.30275697
Greece,1996,2.14E+11,77.68536585,10832139,89132008,0.809,9782000,0,0,3.715,91.61231101,7663691,2945109,5.42579339
Greece,1997,2.24E+11,78.13658537,10906248,93820932,0.7711,10588000,1,0,3.232,96.36949303,7714274,2946985,5.709888091
Greece,1998,2.33E+11,77.83902439,10970121,98641499,0.7308,11364000,0,0,2.942,85.97541486,7770011,2950498,6.045083443
Greece,1999,2.40E+11,77.98780488,11027899,97958378,0.688,12606000,1,0,3.698,78.06278289,7812670,2949028,6.326450495
Greece,2000,2.49E+11,77.88780488,11082103,102999026,0.6434,13567000,1,0,3.056,74.14837392,7857551,2948257,6.444800641
Greece,2001,2.60E+11,78.38780488,11134447,105385700,0.5986,14678000,0,0,2.127,69.31178486,7919906,2942226,6.408883832
Greece,2002,2.70E+11,78.64146341,11182308,105020957,0.5564,14918000,0,0,2.568,58.02315588,7991509,2910513,6.312944579
Greece,2003,2.86E+11,78.84146341,11218879,109089754,0.5187,14785000,0,0,3.998,71.39806302,8052786,2875284,6.201558903
Greece,2004,3.00E+11,79.03902439,11234993,109546749,0.4864,14268000,0,0,3.983,66.45727918,8114802,2840339,6.104192981
Greece,2005,3.02E+11,79.23902439,11224800,113930967,0.4602,15938000,0,0,4.261,69.71009612,8180275,2807039,6.065459256
Greece,2006,3.19E+11,79.43902439,11185231,112472438,0.44,17284000,0,0,4.911,64.93248737,8246206,2774156,6.067746821
Greece,2013,2.41E+11,81.28536585,10740501,81736129,0.3741,20112000,3,0,11.128,77.83817002,8482139,2483072,5.548461871
Greece,2014,2.43E+11,81.38536585,10701460,78662108,0.3655,24272000,0,0,9.972,73.48410363,8463623,2428790,5.339695072
Greece,2015,2.42E+11,81.03658537,10659737,74961086,0.3563,26114000,1,0,12.008,60.05547087,8445266,2375617,5.247354518
Greece,2016,2.41E+11,81.38780488,10615183,71372744,0.3471,28071000,66,0,12.17,61.55747976,8446960,2329011,5.273116074
Greece,2017,2.44E+11,81.28780488,10569449,74855081,0.3388,30161000,0,0,10.642,61.80111416,8466513,2288166,5.333354998
Greece,2018,2.47E+11,81.78780488,10522244,71807547,0.3318,33072000,0,0,12.443,68.07916011,8485202,2247680,5.40957641
Greece,2019,2.52E+11,81.93902439,10473452,65735923,0.3261,34005000,7,0,12.112,63.05721726,8511650,2209932,5.504990991
Hungary,1995,92651312744,69.79170732,10349308,61391277,1.307,39240000,0,13.513,0.211,204.2587492,6735415,3593550,3.523161199
Hungary,1996,92727668359,70.32878049,10332451,63024745,1.2335,39833000,0,13.42,0.243,188.9862352,6710863,3600375,3.490975988
Hungary,1997,95642218651,70.70243902,10308479,61623522,1.1647,37315000,3,13.596,0.262,200.2188302,6684288,3606198,3.444185832
Hungary,1998,99372263643,70.55780488,10279610,61163628,1.1009,33624000,0,13.43,0.207,198.0012718,6655715,3610855,3.389666698
Hungary,1999,1.02E+11,70.67707317,10249407,61663704,1.0422,28803000,0,13.546,0.236,177.5529654,6623887,3613643,3.34227712
Hungary,2000,1.07E+11,71.24634146,10220509,58365110,0.988,31141000,0,14.079,0.241,158.1494059,6593735,3617236,3.30151816
Hungary,2001,1.11E+11,72.24878049,10193451,59968172,0.9376,30679000,1,13.546,0.246,147.1408954,6588305,3599271,3.270996791
Hungary,2002,1.17E+11,72.34878049,10167286,59004668,0.8898,31739000,0,13.487,0.229,142.244119,6611324,3547284,3.243239601
Hungary,2003,1.21E+11,72.3,10141341,61756139,0.844,31412000,0,10.506,0.321,119.1012342,6633742,3495810,3.217074804
Hungary,2004,1.27E+11,72.64878049,10114481,60132085,0.8002,33934000,0,11.214,0.881,114.3508469,6660205,3446941,3.191417927
Hungary,2005,1.33E+11,72.64878049,10085942,60277822,0.759,36173000,0,12.111,1.637,105.2440432,6694281,3392784,3.168090938
Hungary,2006,1.38E+11,73.09756098,10055657,59641574,0.7214,38318000,0,11.887,1.318,102.5886838,6737243,3334127,3.146143468
Hungary,2007,1.38E+11,73.15121951,10024158,58553641,0.6885,39379000,0,13.063,1.676,98.12949976,6779707,3276073,3.125211005
Hungary,2008,1.40E+11,73.70243902,9991867,57248081,0.6602,39554000,0,13.305,2.116,98.30248636,6820246,3217942,3.107032663
Hungary,2009,1.30E+11,73.90487805,9959439,51470656,0.6364,40624000,2,15.009,2.817,81.29298055,6861506,3161144,3.090193748
Hungary,2010,1.32E+11,74.20731707,9927380,52068804,0.6158,39904000,0,14.932,2.855,77.51744847,6891116,3108907,3.07366333
Hungary,2011,1.34E+11,74.85853659,9895689,50191342,0.5969,41304000,0,14.845,2.563,75.93338968,6916190,3055537,3.062366875
Hungary,2012,1.33E+11,75.06341463,9864363,46757505,0.5784,43565000,0,16.006,2.683,75.42000888,6912310,3008052,3.052672634
Hungary,2013,1.35E+11,75.56585366,9833923,43590214,0.5592,43611000,0,16.292,2.955,67.10339473,6920508,2972574,3.047328373
Hungary,2014,1.41E+11,75.76341463,9804991,43678123,0.539,45984000,0,16.445,3.311,58.16012793,6928924,2937544,3.043963234
Hungary,2015,1.46E+11,75.56829268,9777925,46614820,0.5178,48345000,0,15.75,3.212,65.55335154,6939335,2903693,3.042410146
Hungary,2016,1.49E+11,76.06341463,9752970,47072006,0.4965,52890000,0,15.613,3.169,57.91274711,6946267,2867756,3.051043382
Hungary,2017,1.56E+11,75.81707317,9729822,49452258,0.4763,54962000,0,14.834,3.208,48.82099686,6955524,2832442,3.058531501
Hungary,2018,1.64E+11,76.06585366,9707502,49407953,0.458,57667000,0,14.315,3.404,56.47918927,6974963,2800601,3.053622266
Hungary,2019,1.72E+11,76.02195122,9684680,49079712,0.4418,61397000,1,14.619,4.017,58.99500513,7000436,2770705,3.039989454
Iceland,1995,8203824901,77.98439024,267627,2467100,0.5449,211000,0,0,60.16,1.920860801,245081,22387,3.415293516
Iceland,1996,8578503718,78.77780488,270144,2522576,0.5179,223000,0,0,58.376,1.970703134,246857,22059,3.40281911
Iceland,1997,9073614244,78.88536585,272709,2618531,0.4883,223000,0,0,60.845,1.910893493,249329,21799,3.389977345
Iceland,1998,9741685436,79.60243902,275294,2637554,0.4572,255000,0,0,63.259,1.848778582,252455,21592,3.376499953
Iceland,1999,10134754993,79.35121951,277868,2840387,0.4256,281000,0,0,66.128,1.925465026,255931,21450,3.362568895
Iceland,2000,10639976864,79.65365854,280439,2932131,0.3953,328000,0,0,66.581,1.923208479,259836,21369,3.350050408
Iceland,2001,11067012076,80.6902439,282910,2863426,0.3682,329000,0,0,68.461,1.907284783,263687,21281,3.334437446
Iceland,2002,11128934120,80.50243902,285329,2991283,0.3455,315000,0,0,68.57,1.844896635,266425,21098,3.314423823
Iceland,2003,11367392498,80.96341463,287955,2984898,0.3276,348000,0,0,68.49,1.726137554,268644,20877,3.291879686
Iceland,2004,12254321874,80.99756098,291102,3109114,0.3144,405000,0,0,67.693,1.743747363,271378,20696,3.269474879
Iceland,2005,13004830338,81.50243902,294976,2976356,0.3049,429000,0,0,67.457,1.571417826,276072,20662,3.248086079
Iceland,2006,13826344572,81.15853659,299727,3152914,0.2974,477000,0,0,69.839,1.582153344,283000,20782,3.221051722
Iceland,2007,14995342662,81.45365854,305181,3496090,0.2899,539000,0,0,73.328,1.558865493,290623,20943,3.192238764
Iceland,2008,15326664221,81.6097561,310855,3811449,0.2808,561000,0,0,80.334,1.589011248,296449,20965,3.167304612
Iceland,2009,14152057863,81.75121951,316057,3727679,0.2698,563000,0,0,81.746,1.600460526,297832,20667,3.150773639
Iceland,2010,13751161918,81.89756098,320342,3624647,0.2567,559000,0,0,82.334,1.560445785,297604,20437,3.147766934
